,star rating,name,review,date,location_code
31141,1,Michael Blanchard,You just lost at a customer to Costco. I'll drive a few extra miles before I walk from Lowe's parking lot because of the casino next door. You need to address this to the property management company BEFORE you loose all customers.,2020-01-01,146
31142,5,Matthew Ha,"Good to have a wholesaler in this part of Hampton. Plenty of times when the store isn't that busy and is not too long to get in and out.

The quality of premade foods here is hit or miss, but for the most part, average or below average. …",2021-03-01,146
31143,2,Jansy T,Most of the employees are rude. They always look at me like I'm a criminal or something. They don't like to help me and touched my cart without my permission. Some staff are nice but not all. Their customer service is not their best strength.,2020-06-01,146
31144,5,Dana Paul,There’s always the treats and meat to feed my dog. Which is healer now.,2020-11-01,146
31145,5,Jock Boardraye,The staff is very friendly and good prices on their products,2020-06-01,146
31146,4,Malcolm Lott,"Power was out in the meat and bakery dept due to the storm ,but still was open and many items were still available!",2020-08-01,146
31147,2,KR Wilson,The shopping experience has declined due to the very limited parking since Rosie's opened!,2020-01-01,146
31148,1,Chanel Wilson,"The blonde lady that stands with a group trying to sell you cable or phone service got mad that I said no thank you, Ifeel if you can’t handle a member of the store politely telling you no thank you then you shouldn’t be allowed to stand there and harass the members of the store it makes me want to go to Costco",2020-07-01,146
31149,1,Lucas Giles,Definitely not coming back since you have to park in Lowe’s to even shop,2020-01-01,146
31150,4,Patricia Jezek,Most items are sold in bulk or large sizes. Some are really good buys.,2020-01-01,146
31151,1,Daniela V,I went to bjs to get the german brand ham and I told the lady in the dely department that I wanted the german brand honey ham . She cuts up Wellesley farms instead and I told her nicely no I told you german boney ham. She plays nice and all …,2020-01-01,146
31152,5,Sirjay86 1,Great place to shop. Their prices are lower than Sams and Costco. Location is easy to get in and out of.,2020-01-01,146
31153,5,E.D Mann,"Great Jewelry Department!!! Awesome deals, way better than traditional jewelers.",2017-01-01,146
31154,5,Sean-Anthony McCormick,Always a great place to shop in bulk,2020-07-01,146
31155,5,Donna Khan,"Went to BJ's to grab some vinegar found my vinegar.  I got tricolor tomatoes and cucumbers and organic blueberries. I tried couple of the samples bought  some chocolate brownies.  They had  plenty of cashiers open,  my cashier was awesome. Young guy with dark hair with a pretty smile.  I love my BJ's in Hampton.",2019-01-01,146
31156,5,Susan C,Big store with nice finds.,2020-06-01,146
31157,1,stakerad,"Tire center is a scam- they do not honor their own warranty correctly, have appropriate facilities to deal with tire change issues and will hide unsafe conditions with your car from you. Risk management will not call you or return your …",2019-01-01,146
31158,5,K O,Recommend this store. Nice selection.,2020-01-01,146
31159,3,Lemika,"This store uses physical tear off paper coupons. It takes a lot of time to seek what coupon you wanted in coupon book, that is no good and it is not so inconvenience! Products are selling cheaper than other clubs, but products quality is …",2018-01-01,146
31160,4,Davell501,It's nice but definitely not Costco,2020-01-01,146
31161,1,Rachel Kuchta,The Optical Center closes at random and doesn't follow the hours they advertise. The employees could not provide any insight as to when they might be open. Very frustrating.,2020-07-01,146
31162,1,Hunter Boswell,I wish the lady at the front of the store Nicole didn’t make me feel like I stole something from the store going through my cart. Every single time I come here.,2020-01-01,146
31163,5,Stacy Pauley,Always fresh everything and stocked well.  Fast friendly service.  Great prices!,2018-01-01,146
31164,5,Gary Reed,"BJs is always good. They have a good variety and decent prices. The lines are usually not long but, if they are, you will still be in your car in no time",2018-01-01,146
31165,4,Lisa F,There seems to be no rhyme or reason to what of their stock they put on the floor. I see the items I need on pallets up at the top but their is no inventory of it on the floor where i can get it. Other than that it's a good place to shop with good prices.,2018-01-01,146
31166,4,Michele Basye Salvatore,Always good deals on volume products,2020-01-01,146
31167,4,Cynthia Bowser,"We were able 2 find everything we needed.  Will use self checkout like we normally do the next time,  because the cashier wasn't too pleasant.  I do like the store.",2018-01-01,146
31168,5,Mary McCown,"This place has the friendliest people. Prices are good except you have to buy so much. They accept coupons too, which helps with the budget.",2019-01-01,146
31169,1,Mark Chace,"I ordered this Philips 4K TV for my brother in law on Black Friday 2018 but did not receive it until the middle of December. There was a miscommunication with my brother in law so the driver, not understanding him, took the TV back to …",2019-01-01,146
31170,3,Maria VAWitch,"This store isn't as big as I had hoped but I still enjoy shopping here.  The staff is GREAT!  Always helpful, friendly, answer questions, etc

BUT not at all happy that they have coupons...I feel that my membership should get auto …",2018-01-01,146
31171,4,Cynthia Woodard,Has everything you need and more,2020-07-01,146
31172,5,Natasha Ruffin,Corey . S  Hampton bjs gas pump attendant gives great customer service. Very respectful and helpful even at 7am in the morning.  Happy to come across such a positive and welcoming personality. Great bjs experience.  Thank you corey for your help. I really appreciate you customer service.,2019-01-01,146
31173,4,J Cortez,"Great selection and the prices are good, you can find almost everything you need. And I like they are open until 10:00 pm until December 23.
The only thing that is inconvenient is their system of coupons, it's time consuming and if you missed one, you're screwed. I like better how Costco does theirs.",2017-01-01,146
31174,4,Jasmine Griffin,"Staff is usually very helpful. Check out is hit or miss. Sometimes I can get in and out , other days it can take a while because of the long lines.
Overall selection is pretty good as well.",2018-01-01,146
31175,4,Colby Herbest,Clean warehouse. Great quality and quantity. Lack of customer service skills.,2019-01-01,146
31176,5,Robbie Smith,Outstanding  service  at the meat department. Got my meat cut the just the way I like it . It was quick  and the clerk was very helpful . This is one of the reasons  I shop here .,2018-01-01,146
31177,1,Magdalina Fleming,"I went today to bjs and I waited in line for the lady to check my receipt! I watched every person before me she glance in there cart then punch there receipt when she got to me , she pulled every single item out and marked it off on the receipt! I felt really offended ! Because she didn’t do that with no other guest !",2019-01-01,146
31178,4,Diana Dhanvada,Nice store. Pretty fast checkout and has self serve checkout too,2018-01-01,146
31179,5,Markese Spain,Great place to shop. Its good finding things in bulk for a family of six.,2019-01-01,146
31180,5,The Marks Family,All of the associates were friendly and the store was very clean. They also provided plenty of delicious samples,2018-01-01,146
31181,3,Kathryn Knight,Today it was bustling with people.  We picked up our items and went to self service.  The coupon machine was full so kept stopping up. She would unstop and then have to come back.,2018-01-01,146
31182,5,Christopher Rogers,"Store is always clean,the free product samples are always great and they have a great selection of products",2018-01-01,146
31183,5,Connie Schneider,"BJ's always has a good selection of food whether it is frozen, fresh or packaged. It is also the least expensive place in Hampton to buy milk.",2020-08-01,146
31184,5,Darnell L.,Prices and willingness to serve the community. The people are very nice.,2018-01-01,146
31185,5,John Huie,I like the huge variety of product they offer and the discount savings.,2018-01-01,146
31186,5,Brenda With Love Bannister,I enjoy going to BJ's shopping the people are friendly and its always fun going up and down the aisles looking for new items.,2018-01-01,146
31187,5,Vermon Phipps,Fun to explore and see the new products they have added.,2018-01-01,146
31188,4,J. Seward,"The aisles and location of products is well defined, unlike Costco which doesn't indicate what's on each aisle.",2018-01-01,146
31189,5,Darlene Freeman,I go with my daughter its nice thinking of becoming a member,2021-03-01,147
31190,1,Jim B,Good luck in the purchase or contact of the tire dept for tires,2021-02-01,147
31191,1,#NAME?,"We've been members. We get sale ad in mail, but store is NO longer allowing for ""clipless"" coupons.  Some don't care to use phone to shop. With Costco right up the road, BJs might be sending away their faithful  customers.",2020-06-01,147
31192,5,Linda Faust,Always found what I needed. Descent price's.,2021-03-01,147
31193,5,Carisa Spadorcia,They have everything! One stop shop at amazing prices..they even have an eyeglass place,2020-09-01,147
31194,5,Frederick Gerlach,The employees are the nicest of Tampa. It also has a very good selection of items that can't be found at the Tampa Palms store.,2020-05-01,147
31195,5,Lucas Rubinstein,Frendly staff and an excellent selection plus a great selection in the meat department.,2020-07-01,147
31196,1,Lillie Teague,"Worst Worst Worst experience in BJS ive ever had. It is straight up disgusting, went down every isle and every product I seen looked like it had been thrown on the floor and stomped on before it was put out. when I walked up to self check …",2020-05-01,147
31197,3,Patricia Miller,Normally when I go to BJs I have a wonderful experience. Today however was not that great. Went to BJs with my mother. We had three separate transactions so...there were several coupons. On the first transaction we found out that we didn't …,2020-01-01,147
31198,2,Jessica Sheffer,"I walked through this store and compared to Costco.  I have NO IDEA how people think this store is comparable.  There were similar items but major differences when it came to quality and cleanliness.  The store layout is confusing, Not in …",2019-01-01,147
31199,3,Sheyanne Rosser,One of the women at checkout had a sarcastic attitude when asked a question then she rolls her eyes I love this store not fond of her sad customer service attitude other workers here great and helpful,2020-01-01,147
31200,1,Dr. Christopher Williams,Employee stated time me that the Lysol or Clorox wipes they get in the employees get them first.  Wow. She even stated to go elsewhere. Isn’t this supposed to be a membership store?,2020-01-01,147
31201,1,Ray Wcisel,"Stood in the checkout for over 20 minutes. ONE cart was in front of me, and they had less than 15 items. Cashier was EXTREMELY, EXTREMELY slow. The cashier kept suggesting to the person about other things that were in the store. so the …",2020-01-01,147
31202,1,Ivonne Cosme,"I bought a barbecue on 3/27/20 for 399 + taxes, my surprise less the one wk they has the same barbecue for $100 less i called customer services and manager for customer services said they cannot do anything, because they need to protect …",2020-01-01,147
31203,5,Kannan Ganesan,It is a good place with almost everything you need. It's not so crowded like Costco. Same time their open hours is so flexible.,2019-01-01,147
31204,1,Chelsea Voorhees,This place is not the best if you have a Sams Club membership or Costco don't get rid of it for this garbage dump. It has no variety no good brand names and they were handing out Graham cracker samples and Orange juice lol umm ok BJ's.,2020-01-01,147
31205,5,Jan Stash,Love it and work here not for BJ'S but we represent them. I work for Advantage Solutions Marketing....awesome job!,2019-01-01,147
31206,5,Bill Riley,BJ is better then the other membership club. The have items that are the right size for an average family. And for smaller families. Store is well laid out with signs all over to help you find things.,2018-01-01,147
31207,5,Jonathan C,I come here for my grocery shopping for several reasons. First because it has reasonable prices. Second they are in bulk. Third I get plenty of coupons from them! Also wanted to mention that also offer great competitive prices on their liquors,2017-01-01,147
31208,5,Maria Ramirez,Its a family and friendship experience! I love and enjoy coming to this location. You may use manufacture and bjs coupons combined to save money! Did I mention your buying by the bulk. Been a member since 2008 would not trade it at all! …,2018-01-01,147
31209,5,"Adel Torres , Fuentes",Great prices on meat n water n on a lot of other things.. Very clean store personal is very friendly love to shop here..,2019-01-01,147
31210,1,Mary Post,I usually love shopping at BJ's but this time I waited 25 minutes at the Deli counter because there was only one person working. She asked me what I wanted then walked alway to start bagging Rotisserie Chicken up. There were two customers …,2018-01-01,147
31211,3,Michael Barnett,"Sign up for their coupons,  they have some good deals but also have seen prices higher than fresh market, one of the most expensive stores (ie mangoes). Always end up spending  more than I anticipated.  Bring your own bags.",2018-01-01,147
31212,3,Stephanie Krause,My husband & I usually shop at least once a month there but lately a few items that I always bought have just disappeared. The first thing that they stopped selling was one of our favorites the 'Country Fried Steak'.....okay we have learned …,2016-01-01,147
31213,5,Ina Gravely,Employees always courteous and helpful. Manager helped load recliner in my vehicle. Coupons help with large boxes of diapers for grandson. Bulk snacks for kindergarten. Love this place.,2017-01-01,147
31214,4,Toni Wood,"Got everything I needed to get. Went to Costco first to see what they had to offer before I renewed my bj membership. Was not impressed, except the a/c was cool. But none of the isles are named just numbered. Didn't have the products I …",2018-01-01,147
